Vehicle,Blank1,All_MPG,Blank2,Combined_MPG,MPG_Type,City_MPG,HWY_MPG,Blank3,Text1,Text_city,Text_hwy,Fuel_Rate,Text2,Blank4,Annual_Fuel_Cost,MSRP,Car_Spec1,Car_Spec2,Total_Range
"2022 Mercedes-Benz E450 4matic Coupe 3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,24MPG2130combined city/hwycityhwy4.2 gal/100 mi,,24,MPG,21,30,,combined city/hwy,city,hwy,4.2 gal/100 mi,NA,,"$2,700","$68,600",12.4 barrels/yr,362 grams/mile, 418 milesTotal Range
"2022 Mercedes-Benz S500 4matic 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,24MPG2130combined city/hwycityhwy4.2 gal/100 mi,,24,MPG,21,30,,combined city/hwy,city,hwy,4.2 gal/100 mi,NA,,"$2,700", ,12.4 barrels/yr,372 grams/mile, 530 milesTotal Range
"2022 Mercedes-Benz AMG E53 4matic Plus 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,24MPG2129combined city/hwycityhwy4.2 gal/100 mi,,24,MPG,21,29,,combined city/hwy,city,hwy,4.2 gal/100 mi,NA,,"$2,700","$75,000",12.4 barrels/yr,373 grams/mile, 506 milesTotal Range
"2022 Mercedes-Benz E450 4matic All-Terrain (wagon) 3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,24MPG2128combined city/hwycityhwy4.2 gal/100 mi,,24,MPG,21,28,,combined city/hwy,city,hwy,4.2 gal/100 mi,NA,,"$2,700","$68,400",12.4 barrels/yr,368 grams/mile, 506 milesTotal Range
"2022 Ford Explorer Platinum HEV AWD 3.3 L, 6 cyl, Automatic (S10), Regular Gasoline",,23MPG2324combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,23,24,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,300","$54,375",12.9 barrels/yr,379 grams/mile, 414 milesTotal Range
"2022 Ford F150 Pickup 4WD HEV 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,23MPG2323combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,23,23,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,300", ,12.9 barrels/yr,386 grams/mile,Range not available
"2022 Audi A6 Allroad quattro 3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,23MPG2128combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,28,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$66,900 – $72,400",12.9 barrels/yr,377 grams/mile, 444 milesTotal Range
"2022 BMW X3 M40i 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,23MPG2126combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,26,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$57,800",12.9 barrels/yr,379 grams/mile, 396 milesTotal Range
"2022 BMW X4 M40i 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,23MPG2126combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,26,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$62,400",12.9 barrels/yr,379 grams/mile, 396 milesTotal Range
"2022 BMW X5 sDrive40i 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,23MPG2126combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,26,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$60,600",12.9 barrels/yr,383 grams/mile, 504 milesTotal Range
"2022 Jaguar E-Pace MHEV 2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",,23MPG2126combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,26,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$49,995",12.9 barrels/yr,394 grams/mile, 407 milesTotal Range
"2022 Land Rover Range Rover Evoque MHEV 2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",,23MPG2126combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,26,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850", ,12.9 barrels/yr,393 grams/mile, 407 milesTotal Range
"2022 BMW X5 xDrive40i 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,23MPG2125combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,25,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$62,900",12.9 barrels/yr,388 grams/mile, 504 milesTotal Range
"2022 BMW X6 xDrive40i 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,23MPG2125combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,21,25,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$67,350",12.9 barrels/yr,388 grams/mile, 504 milesTotal Range
"2022 Mercedes-Benz AMG E53 4matic Plus Coupe 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,23MPG2028combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,20,28,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,850","$77,600",12.9 barrels/yr,384 grams/mile, 400 milesTotal Range
"2022 Ram 1500 HFE 2WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,23MPG2026combined city/hwycityhwy4.3 gal/100 mi,,23,MPG,20,26,,combined city/hwy,city,hwy,4.3 gal/100 mi,NA,,"$2,300","$38,137 – $46,006",12.9 barrels/yr,394 grams/mile, 529 - 598 milesTotal Range
"2022 Jaguar F-Pace P340 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,22MPG2027combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950", ,13.5 barrels/yr,402 grams/mile, 482 milesTotal Range
"2022 Mercedes-Benz AMG E53 4matic Plus Convertible 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,22MPG2027combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,27,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$84,350",13.5 barrels/yr,397 grams/mile, 383 milesTotal Range
"2022 Land Rover Range Rover Velar P340 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$63,600 – $65,600",13.5 barrels/yr,399 grams/mile,Range not available
"2022 Mercedes-Benz GLE450 4matic 3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG2026combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$63,950",13.5 barrels/yr,394 grams/mile, 495 milesTotal Range
"2022 Mercedes-Benz GLE450 4matic 3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$63,950",13.5 barrels/yr,399 grams/mile, 495 milesTotal Range
"2022 Ram 1500 2WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,22MPG2025combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,25,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$36,500 – $62,785",13.5 barrels/yr,407 grams/mile, 506 - 572 milesTotal Range
"2022 Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,22MPG2024combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,20,24,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,400","$35,950 – $62,120",13.5 barrels/yr,410 grams/mile,Range not available
"2022 Audi A8 L quattro 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,22MPG1928combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$86,500",13.5 barrels/yr,399 grams/mile, 477 milesTotal Range
"2022 Jaguar F-Pace P400 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,22MPG1926combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,19,26,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950", ,13.5 barrels/yr,408 grams/mile, 482 milesTotal Range
"2022 Audi S6 2.9 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,22MPG1828combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,18,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$74,800 – $81,500",13.5 barrels/yr,408 grams/mile, 425 milesTotal Range
"2022 Audi S7 2.9 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,22MPG1828combined city/hwycityhwy4.5 gal/100 mi,,22,MPG,18,28,,combined city/hwy,city,hwy,4.5 gal/100 mi,NA,,"$2,950","$84,600 – $90,500",13.5 barrels/yr,408 grams/mile, 425 milesTotal Range
"2022 Acura NSX Hybrid 3.5 L, 6 cyl, Automatic (AM-S9), Turbo, Premium Gasoline",,21MPG2122combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,21,22,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$169,500",14.2 barrels/yr,420 grams/mile, 328 milesTotal Range
"2022 Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,21MPG2024combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,20,24,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$29,995 – $42,000",14.2 barrels/yr,416 grams/mile, 368 milesTotal Range
"2022 Land Rover Range Rover Velar P400 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,21MPG1925combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,25,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$77,300",14.2 barrels/yr,426 grams/mile,Range not available
"2022 Mercedes-Benz AMG GT 43 4matic Plus 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,21MPG1925combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,25,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$92,500",14.2 barrels/yr,415 grams/mile, 443 milesTotal Range
"2022 Mercedes-Benz AMG GT 53 4matic Plus 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,21MPG1925combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,25,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$102,600",14.2 barrels/yr,415 grams/mile, 443 milesTotal Range
"2022 BMW X7 xDrive40i 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,21MPG1924combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,24,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$74,900",14.2 barrels/yr,412 grams/mile, 460 milesTotal Range
"2022 Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,21MPG1924combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,24,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$2,550","$34,045 – $79,595",14.2 barrels/yr,421 grams/mile, 452 milesTotal Range
"2022 Land Rover Range Rover Sport P360 MHEV 3.0 L, 6 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",,21MPG1924combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,24,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$69,500 – $78,500",14.2 barrels/yr,433 grams/mile, 580 milesTotal Range
"2022 Land Rover Range Rover Sport P400 MHEV 3.0 L, 6 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",,21MPG1924combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,24,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$84,000",14.2 barrels/yr,433 grams/mile, 580 milesTotal Range
"2022 Ram 1500 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,21MPG1924combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,19,24,,combined city/hwy,city,hwy,4.8 gal/100 mi,17.2,,"$2,550","$40,000 – $66,285",14.2 barrels/yr,417 grams/mile, 483 - 546 milesTotal Range
"2022 Land Rover New Range Rover P360 LWB MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,21MPG1826combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,18,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100", ,14.2 barrels/yr,427 grams/mile, 578 milesTotal Range
"2022 Land Rover New Range Rover P360 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,21MPG1826combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,18,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100", ,14.2 barrels/yr,427 grams/mile, 578 milesTotal Range
"2022 Land Rover New Range Rover P400 LWB MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,21MPG1826combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,18,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$110,000",14.2 barrels/yr,427 grams/mile, 500 milesTotal Range
"2022 Land Rover New Range Rover P400 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,21MPG1826combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,18,26,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$104,000",14.2 barrels/yr,427 grams/mile, 500 milesTotal Range
"2022 Land Rover Discovery MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,21MPG1824combined city/hwycityhwy4.8 gal/100 mi,,21,MPG,18,24,,combined city/hwy,city,hwy,4.8 gal/100 mi,NA,,"$3,100","$61,900 – $68,900",14.2 barrels/yr,435 grams/mile, 500 milesTotal Range
"2022 Toyota Tundra 4WD 3.4 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,20MPG1922combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,19,22,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$38,950 – $74,230",14.9 barrels/yr,441 grams/mile,Range not available
"2022 Mercedes-Benz GLS450 4matic 3.0 L, 6 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$77,850",14.9 barrels/yr,433 grams/mile, 476 milesTotal Range
"2022 Audi Q7 quattro 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$57,500 – $73,300",14.9 barrels/yr,440 grams/mile, 450 milesTotal Range
"2022 Audi Q8 quattro 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$70,800 – $80,900",14.9 barrels/yr,440 grams/mile, 450 milesTotal Range
"2022 Land Rover Range Rover P360 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$93,800",14.9 barrels/yr,449 grams/mile, 550 milesTotal Range
"2022 Land Rover Range Rover P400 MHEV 3.0 L, 6 cyl, Automatic (S8), Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$105,600",14.9 barrels/yr,449 grams/mile, 550 milesTotal Range
"2022 Ram 1500 2WD 5.7 L, 8 cyl, Automatic 8-spd, Midgrade Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,000","$36,500 – $62,785",14.9 barrels/yr,443 grams/mile, 460 - 520 milesTotal Range
"2022 Mercedes-Benz AMG GLE53 4matic Plus 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,19MPG1822combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,18,22,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$74,150 – $78,450",15.7 barrels/yr,455 grams/mile, 428 milesTotal Range
"2022 Ram 1500 4WD 5.7 L, 8 cyl, Automatic 8-spd, Midgrade Gasoline",,19MPG1822combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,18,22,,combined city/hwy,city,hwy,5.3 gal/100 mi,15.7,,"$3,200","$40,000 – $66,285",15.7 barrels/yr,456 grams/mile, 437 - 494 milesTotal Range
"2022 Toyota Tundra 4WD PRO 3.4 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,19MPG1820combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,18,20,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$67,505",15.7 barrels/yr,461 grams/mile, 428 - 612 milesTotal Range
"2022 Land Rover Defender 110 MHEV 3.0 L, 6 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",,19MPG1722combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,22,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$65,100 – $86,000",15.7 barrels/yr,462 grams/mile, 452 milesTotal Range
"2022 Land Rover Defender 90 MHEV 3.0 L, 6 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",,19MPG1722combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,22,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$59,500 – $83,500",15.7 barrels/yr,462 grams/mile, 445 milesTotal Range
"2022 Mercedes-Benz AMG GLE53 4matic Plus Coupe 3.0 L, 6 cyl, Automatic 9-spd, Premium Gasoline",,19MPG1721combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,21,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450", ,15.7 barrels/yr,470 grams/mile, 428 milesTotal Range
"2022 Mercedes-Benz S580 4matic 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,19MPG1625combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,16,25,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450", ,15.7 barrels/yr,459 grams/mile, 420 milesTotal Range
"2022 Jeep Wagoneer 2WD 5.7 L, 8 cyl, Automatic 8-spd, Midgrade Gasoline",,18MPG1622combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,22,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,350","$58,995 – $78,190",16.5 barrels/yr,480 grams/mile, 477 milesTotal Range
"2022 Mercedes-Benz GLE580 4matic 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$80,900",16.5 barrels/yr,492 grams/mile, 405 milesTotal Range
"2022 Mercedes-Benz GLS580 4matic 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,18MPG1621combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,16,21,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650","$101,250",16.5 barrels/yr,498 grams/mile, 428 milesTotal Range
"2022 Mercedes-Benz S580 4matic Maybach 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,18MPG1524combined city/hwycityhwy5.6 gal/100 mi,,18,MPG,15,24,,combined city/hwy,city,hwy,5.6 gal/100 mi,NA,,"$3,650", ,16.5 barrels/yr,484 grams/mile, 400 milesTotal Range
"2022 Audi RS 6 Avant 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1522combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,22,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$116,500",17.5 barrels/yr,514 grams/mile, 328 milesTotal Range
"2022 Audi RS 7 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1522combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,22,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$118,500",17.5 barrels/yr,507 grams/mile, 328 milesTotal Range
"2022 Jeep Wagoneer 4WD 5.7 L, 8 cyl, Automatic 8-spd, Midgrade Gasoline",,17MPG1520combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,15,20,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,550","$61,995 – $81,190",17.5 barrels/yr,520 grams/mile, 450 milesTotal Range
"2022 Audi S8 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,17MPG1423combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,14,23,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$116,900",17.5 barrels/yr,520 grams/mile, 369 milesTotal Range
"2022 Mercedes-Benz GLS600 4matic Maybach 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,17MPG1420combined city/hwycityhwy5.9 gal/100 mi,,17,MPG,14,20,,combined city/hwy,city,hwy,5.9 gal/100 mi,NA,,"$3,850","$165,100",17.5 barrels/yr,533 grams/mile, 405 milesTotal Range
"2022 Mercedes-Benz AMG GLE63 S 4matic Plus 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,16MPG1519combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,NA,,"$4,100","$116,850",18.6 barrels/yr,537 grams/mile, 360 milesTotal Range
"2022 Mercedes-Benz AMG GLE63 S 4matic Plus Coupe 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,16MPG1519combined city/hwycityhwy6.2 gal/100 mi,,16,MPG,15,19,,combined city/hwy,city,hwy,6.2 gal/100 mi,NA,,"$4,100","$117,850",18.6 barrels/yr,541 grams/mile, 360 milesTotal Range
"2022 Mercedes-Benz AMG GLS63 4matic Plus 4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,15MPG1418combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,14,18,,combined city/hwy,city,hwy,6.7 gal/100 mi,NA,,"$4,350","$135,400",19.8 barrels/yr,571 grams/mile, 357 milesTotal Range
"2022 Audi RS Q8 4.0 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,15MPG1319combined city/hwycityhwy6.7 gal/100 mi,,15,MPG,13,19,,combined city/hwy,city,hwy,6.7 gal/100 mi,NA,,"$4,350","$119,900",19.8 barrels/yr,579 grams/mile, 338 milesTotal Range
