Vehicle,Blank1,All_MPG,Blank2,Combined_MPG,MPG_Type,City_MPG,HWY_MPG,Blank3,Text1,Text_city,Text_hwy,Fuel_Rate,Text2,Blank4,Annual_Fuel_Cost,MSRP,Car_Spec1,Car_Spec2,Total_Range
"2022 Porsche 911 Carrera 4 Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$121,300",14.9 barrels/yr,443 grams/mile, 352 milesTotal Range
"2022 Porsche 911 Carrera Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$114,000",14.9 barrels/yr,443 grams/mile, 338 milesTotal Range
"2022 Porsche 911 Targa 4 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$121,300",14.9 barrels/yr,442 grams/mile, 352 milesTotal Range
"2022 Porsche Panamera 2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$88,400 – $101,900",14.9 barrels/yr,441 grams/mile, 474 milesTotal Range
"2022 Porsche Panamera 4 2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$93,000 – $106,000",14.9 barrels/yr,441 grams/mile, 474 milesTotal Range
"2022 Porsche Panamera 4S 2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$106,400",14.9 barrels/yr,445 grams/mile, 474 milesTotal Range
"2022 Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$35,950 – $62,120",14.9 barrels/yr,441 grams/mile,Range not available
"2022 Volkswagen Atlas 3.6 L, 6 cyl, Automatic (S8), Regular Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$34,335 – $40,255",14.9 barrels/yr,445 grams/mile, 372 milesTotal Range
"2022 Volkswagen Atlas Cross Sport 3.6 L, 6 cyl, Automatic (S8), Regular Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$33,635 – $39,555",14.9 barrels/yr,435 grams/mile, 372 milesTotal Range
"2022 Volkswagen Atlas Cross Sport 4motion 3.6 L, 6 cyl, Automatic (S8), Regular Gasoline",,20MPG1824combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$35,535 – $50,805",14.9 barrels/yr,443 grams/mile, 372 milesTotal Range
"2022 Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$35,885 – $80,435",14.9 barrels/yr,444 grams/mile, 460 - 520 milesTotal Range
"2022 Genesis GV80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$56,100 – $77,200",14.9 barrels/yr,448 grams/mile, 422 milesTotal Range
"2022 Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$29,995 – $42,000",14.9 barrels/yr,440 grams/mile, 350 milesTotal Range
"2022 Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$34,045 – $79,595",14.9 barrels/yr,443 grams/mile, 430 milesTotal Range
"2022 Porsche 911 Carrera 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$124,400",14.9 barrels/yr,443 grams/mile, 352 milesTotal Range
"2022 Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$137,200",14.9 barrels/yr,439 grams/mile, 352 milesTotal Range
"2022 Porsche 911 Carrera S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$117,100",14.9 barrels/yr,441 grams/mile, 338 milesTotal Range
"2022 Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$129,900",14.9 barrels/yr,439 grams/mile, 338 milesTotal Range
"2022 Porsche 911 Targa 4S 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$137,200",14.9 barrels/yr,442 grams/mile, 352 milesTotal Range
"2022 Porsche Panamera 4 ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$99,200",14.9 barrels/yr,441 grams/mile, 474 milesTotal Range
"2022 Toyota Tundra 2WD 3.4 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,20MPG1823combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$35,950 – $62,120",14.9 barrels/yr,440 grams/mile,Range not available
"2022 Toyota Tacoma 4WD 3.5 L, 6 cyl, Automatic (S6), Regular Gasoline",,20MPG1822combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,18,22,,combined city/hwy,city,hwy,5.0 gal/100 mi,19.6,,"$2,650","$30,225 – $43,480",14.9 barrels/yr,448 grams/mile, 422 milesTotal Range
"2022 Genesis G80 AWD 3.5 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1726combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,26,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$51,400 – $63,700",14.9 barrels/yr,439 grams/mile, 386 milesTotal Range
"2022 Alfa Romeo Giulia 2.9 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$43,350 – $78,830",14.9 barrels/yr,436 grams/mile, 306 milesTotal Range
"2022 BMW M550i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250", ,14.9 barrels/yr,439 grams/mile, 360 milesTotal Range
"2022 BMW M850i xDrive Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$99,900",14.9 barrels/yr,442 grams/mile, 360 milesTotal Range
"2022 Buick Enclave AWD 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$44,800 – $57,100",14.9 barrels/yr,448 grams/mile, 440 milesTotal Range
"2022 Chevrolet Traverse AWD 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$35,700 – $53,400",14.9 barrels/yr,448 grams/mile,Range not available
"2022 Chrysler Pacifica AWD 3.6 L, 6 cyl, Automatic 9-spd, Regular Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$44,120 – $56,840",14.9 barrels/yr,450 grams/mile, 380 milesTotal Range
"2022 Genesis G70 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$39,875 – $54,750",14.9 barrels/yr,447 grams/mile, 316 milesTotal Range
"2022 Jeep Wrangler 2dr 4WD 3.6 L, 6 cyl, Manual 6-spd, Regular Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$29,995 – $42,000",14.9 barrels/yr,446 grams/mile, 350 milesTotal Range
"2022 Lexus IS 500 5.0 L, 8 cyl, Automatic (S8), Premium Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$56,850 – $67,400",14.9 barrels/yr,451 grams/mile, 348 milesTotal Range
"2022 Porsche 911 Carrera 4S 3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$124,400",14.9 barrels/yr,442 grams/mile, 352 milesTotal Range
"2022 Porsche 911 Carrera S Cabriolet 3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$129,900",14.9 barrels/yr,443 grams/mile, 338 milesTotal Range
"2022 Ram 1500 Classic 2WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,20MPG1725combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,25,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$29,650 – $43,740",14.9 barrels/yr,450 grams/mile,Range not available
"2022 Ford F150 Pickup 2WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$30,870 – $76,975",14.9 barrels/yr,444 grams/mile, 460 - 520 milesTotal Range
"2022 Genesis G90 AWD 3.3 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$77,450 – $81,200",14.9 barrels/yr,460 grams/mile, 438 milesTotal Range
"2022 Kia Stinger AWD 3.3 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$38,490 – $53,690",14.9 barrels/yr,451 grams/mile, 318 milesTotal Range
"2022 Lincoln Aviator AWD 3.0 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$54,285 – $79,675",14.9 barrels/yr,451 grams/mile, 404 milesTotal Range
"2022 Porsche 911 Carrera 4S Cabriolet 3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$137,200",14.9 barrels/yr,452 grams/mile, 352 milesTotal Range
"2022 Porsche 911 Carrera GTS 3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$136,700",14.9 barrels/yr,444 grams/mile, 352 milesTotal Range
"2022 Porsche 911 Carrera GTS Cabriolet 3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$149,500",14.9 barrels/yr,448 grams/mile, 338 milesTotal Range
"2022 Porsche 911 Targa 4S 3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",,20MPG1724combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,24,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$137,200",14.9 barrels/yr,447 grams/mile, 352 milesTotal Range
"2022 Ford F150 Pickup 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,20MPG1723combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,17,23,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650","$35,885 – $80,435",14.9 barrels/yr,453 grams/mile, 460 - 520 milesTotal Range
"2022 Chevrolet Camaro 3.6 L, 6 cyl, Manual 6-spd, Regular Gasoline",,20MPG1626combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,16,26,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$2,650", ,14.9 barrels/yr,452 grams/mile, 380 milesTotal Range
"2022 Chevrolet Camaro 6.2 L, 8 cyl, Automatic (S10), Premium Gasoline",,20MPG1626combined city/hwycityhwy5.0 gal/100 mi,,20,MPG,16,26,,combined city/hwy,city,hwy,5.0 gal/100 mi,NA,,"$3,250","$25,000 – $69,000",14.9 barrels/yr,452 grams/mile, 380 milesTotal Range
"2022 Ford Bronco 4WD 2.7 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,19MPG1920combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,19,20,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$31,300 – $51,225",15.7 barrels/yr,456 grams/mile, 321 - 395 milesTotal Range
"2022 Ford Ranger Tremor 4WD 2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",,19MPG1919combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,19,19,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800", ,15.7 barrels/yr,468 grams/mile, 342 milesTotal Range
"2022 Mercedes-Benz Metris (Passenger Van) 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,19MPG1822combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,18,22,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$34,900 – $38,600",15.7 barrels/yr,453 grams/mile, 352 milesTotal Range
"2022 Land Rover Defender 90 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,19MPG1821combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,18,21,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$47,700 – $109,000",15.7 barrels/yr,466 grams/mile, 445 milesTotal Range
"2022 BMW 750i xDrive Sedan 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450", ,15.7 barrels/yr,454 grams/mile, 391 milesTotal Range
"2022 BMW Alpina B7 xDrive 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450", ,15.7 barrels/yr,454 grams/mile, 391 milesTotal Range
"2022 BMW Alpina B8 Gran Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$139,900",15.7 barrels/yr,454 grams/mile,Range not available
"2022 BMW M850i xDrive Convertible 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$109,400",15.7 barrels/yr,454 grams/mile, 342 milesTotal Range
"2022 BMW M850i xDrive Gran Coupe 4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$99,900",15.7 barrels/yr,454 grams/mile, 342 milesTotal Range
"2022 Chevrolet Colorado 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$29,100 – $38,600",15.7 barrels/yr,465 grams/mile, 399 milesTotal Range
"2022 Genesis G90 RWD 3.3 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$74,950 – $78,700",15.7 barrels/yr,459 grams/mile, 416 milesTotal Range
"2022 GMC Canyon 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,21.0,,"$2,800","$32,200 – $45,000",15.7 barrels/yr,465 grams/mile, 399 milesTotal Range
"2022 Jaguar F-Type P450 RWD Convertible 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$73,000",15.7 barrels/yr,460 grams/mile, 352 milesTotal Range
"2022 Jaguar F-Type P450 RWD Coupe 5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$69,900",15.7 barrels/yr,460 grams/mile, 352 milesTotal Range
"2022 Porsche 718 Boxster GTS 4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$89,500",15.7 barrels/yr,458 grams/mile, 321 milesTotal Range
"2022 Porsche 718 Cayman GTS 4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",,19MPG1724combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,24,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$87,400",15.7 barrels/yr,458 grams/mile, 321 milesTotal Range
"2022 Alfa Romeo Stelvio AWD 2.9 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$47,550 – $84,650",15.7 barrels/yr,463 grams/mile, 321 milesTotal Range
"2022 Ford Expedition 2WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$53,375 – $79,560",15.7 barrels/yr,462 grams/mile, 441 milesTotal Range
"2022 Ford F150 Pickup 4WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$35,885 – $80,435",15.7 barrels/yr,467 grams/mile, 437 - 494 milesTotal Range
"2022 Jeep Wrangler 4dr 4WD 3.6 L, 6 cyl, Manual 6-spd, Regular Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$34,045 – $79,595",15.7 barrels/yr,459 grams/mile, 408 milesTotal Range
"2022 Lincoln Navigator 2WD 3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$77,635 – $92,855",15.7 barrels/yr,462 grams/mile, 448 milesTotal Range
"2022 Porsche 718 Cayman GT4 4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$101,200 – $141,700",15.7 barrels/yr,460 grams/mile, 321 milesTotal Range
"2022 Porsche 718 Spyder 4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$98,300",15.7 barrels/yr,460 grams/mile, 321 milesTotal Range
"2022 Porsche 911 Carrera 4 GTS 3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$144,000",15.7 barrels/yr,465 grams/mile, 334 milesTotal Range
"2022 Porsche 911 Carrera 4 GTS 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$144,000",15.7 barrels/yr,464 grams/mile, 334 milesTotal Range
"2022 Porsche 911 Carrera GTS 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$136,700",15.7 barrels/yr,465 grams/mile, 321 milesTotal Range
"2022 Porsche 911 Carrera GTS Cabriolet 3.0 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$149,500",15.7 barrels/yr,465 grams/mile, 321 milesTotal Range
"2022 Porsche Macan S 2.9 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$65,400",15.7 barrels/yr,466 grams/mile, 325 milesTotal Range
"2022 Porsche Panamera 4 Executive 2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$99,700",15.7 barrels/yr,465 grams/mile, 450 milesTotal Range
"2022 Porsche Panamera 4S Executive 2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$117,700",15.7 barrels/yr,469 grams/mile, 450 milesTotal Range
"2022 Porsche Panamera 4S ST 2.9 L, 6 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450","$112,600",15.7 barrels/yr,469 grams/mile, 450 milesTotal Range
"2022 Toyota Tundra 4WD 3.4 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$38,950 – $74,230",15.7 barrels/yr,459 grams/mile,Range not available
"2022 Volkswagen Atlas 4motion 3.6 L, 6 cyl, Automatic (S8), Regular Gasoline",,19MPG1723combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,23,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$2,800","$36,235 – $51,505",15.7 barrels/yr,460 grams/mile, 353 milesTotal Range
"2022 Ferrari Roma 3.9 L, 8 cyl, Automatic (AM8), Turbo, Premium Gasoline",,19MPG1722combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,22,,combined city/hwy,city,hwy,5.3 gal/100 mi,NA,,"$3,450", ,15.7 barrels/yr,472 grams/mile,Range not available
"2022 Jeep Gladiator 4WD 3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",,19MPG1722combined city/hwycityhwy5.3 gal/100 mi,,19,MPG,17,22,,combined city/hwy,city,hwy,5.3 gal/100 mi,16.7,,"$2,800","$37,170 – $54,080",15.7 barrels/yr,466 grams/mile, 418 milesTotal Range
