Vehicle,Blank1,All_MPG,Blank2,Combined_MPG,MPG_Type,City_MPG,HWY_MPG,Blank3,Text1,Text_city,Text_hwy,Fuel_Rate,Text2,Blank4,Annual_Fuel_Cost,MSRP,Car_Spec1,Car_Spec2,Total_Range
"2022 MINI Cooper S Hardtop 4 door 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,27MPG2333combined city/hwycityhwy3.7 gal/100 mi,,27,MPG,23,33,,combined city/hwy,city,hwy,3.7 gal/100 mi,NA,,"$2,400","$27,900",11.0 barrels/yr,331 grams/mile, 313 milesTotal Range
"2022 Audi S3 2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,27MPG2332combined city/hwycityhwy3.7 gal/100 mi,,27,MPG,23,32,,combined city/hwy,city,hwy,3.7 gal/100 mi,NA,,"$2,400","$45,800 – $52,400",11.0 barrels/yr,331 grams/mile, 392 milesTotal Range
"2022 Mazda 3 4-Door 4WD 2.5 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",,27MPG2332combined city/hwycityhwy3.7 gal/100 mi,,27,MPG,23,32,,combined city/hwy,city,hwy,3.7 gal/100 mi,NA,,"$1,950","$23,100 – $33,450",11.0 barrels/yr,334 grams/mile, 343 milesTotal Range
"2022 Ford Bronco Sport 4WD 1.5 L, 3 cyl, Automatic 8-spd, Turbo, Regular Gasoline",,26MPG2528combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,25,28,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$28,815 – $36,590",11.4 barrels/yr,342 grams/mile, 416 milesTotal Range
"2022 GMC Terrain AWD 1.5 L, 4 cyl, Automatic 9-spd, Turbo, Regular Gasoline",,26MPG2528combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,25,28,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$29,500 – $36,600",11.4 barrels/yr,342 grams/mile, 406 milesTotal Range
"2022 Hyundai Santa Fe FWD 2.5 L, 4 cyl, Automatic (S8), Regular Gasoline",,26MPG2528combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,25,28,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$27,400 – $41,410",11.4 barrels/yr,344 grams/mile, 489 milesTotal Range
"2022 Mitsubishi Eclipse Cross 2WD 1.5 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",,26MPG2528combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,25,28,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$25,045 – $27,695",11.4 barrels/yr,338 grams/mile, 432 milesTotal Range
"2022 Mitsubishi Eclipse Cross ES 4WD 1.5 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",,26MPG2528combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,25,28,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$25,295",11.4 barrels/yr,337 grams/mile, 411 milesTotal Range
"2022 Subaru Forester Wilderness AWD 2.5 L, 4 cyl, Automatic (AV-S8), Regular Gasoline",,26MPG2528combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,25,28,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$33,520",11.4 barrels/yr,338 grams/mile, 432 milesTotal Range
"2022 Buick Envision FWD 2.0 L, 4 cyl, Automatic (S9), Turbo, Regular Gasoline",,26MPG2431combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$31,800 – $40,400",11.4 barrels/yr,341 grams/mile, 413 milesTotal Range
"2022 Mazda CX-30 4WD 2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",,26MPG2431combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,27.7,,"$2,050","$22,500 – $34,700",11.4 barrels/yr,334 grams/mile, 330 milesTotal Range
"2022 Subaru Impreza 5-Door 2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",,26MPG2431combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$19,795 – $26,895",11.4 barrels/yr,335 grams/mile, 343 milesTotal Range
"2022 Cadillac XT4 FWD 2.0 L, 4 cyl, Automatic (S9), Turbo, Premium Gasoline",,26MPG2430combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$35,795 – $39,895",11.4 barrels/yr,341 grams/mile, 413 milesTotal Range
"2022 Fiat 500X AWD 1.3 L, 4 cyl, Automatic 9-spd, Turbo, Regular Gasoline",,26MPG2430combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$27,965 – $33,945",11.4 barrels/yr,356 grams/mile, 330 milesTotal Range
"2022 Mazda CX-5 4WD 2.5 L, 4 cyl, Automatic (S6), Regular Gasoline",,26MPG2430combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,28.1,,"$2,050","$26,250 – $39,000",11.4 barrels/yr,337 grams/mile, 398 milesTotal Range
"2022 Mitsubishi Outlander 4WD 2.5 L, 4 cyl, Automatic (AV-S8), Regular Gasoline",,26MPG2430combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,26.9,,"$2,050","$28,795 – $35,345",11.4 barrels/yr,342 grams/mile, 377 milesTotal Range
"2022 Hyundai Tucson AWD 2.5 L, 4 cyl, Automatic (S8), Regular Gasoline",,26MPG2429combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,29,,combined city/hwy,city,hwy,3.8 gal/100 mi,25.4,,"$2,050","$26,450 – $36,800",11.4 barrels/yr,349 grams/mile, 372 milesTotal Range
"2022 Kia Sorento FWD 2.5 L, 4 cyl, Automatic (S8), Regular Gasoline",,26MPG2429combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,29,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$29,590 – $41,190",11.4 barrels/yr,342 grams/mile, 460 milesTotal Range
"2022 Ford Transit Connect Wagon LWB FWD 2.0 L, 4 cyl, Automatic (S8), Regular Gasoline",,26MPG2428combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,24,28,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$30,365 – $33,975",11.4 barrels/yr,347 grams/mile, 411 milesTotal Range
"2022 MINI Cooper S Clubman 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,26MPG2333combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,33,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,335 grams/mile, 343 milesTotal Range
"2022 MINI Cooper S Convertible 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,26MPG2333combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,33,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$31,900",11.4 barrels/yr,335 grams/mile, 302 milesTotal Range
"2022 BMW 530i xDrive Sedan 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$56,500",11.4 barrels/yr,332 grams/mile, 468 milesTotal Range
"2022 BMW M235i xDrive Gran Coupe 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$45,500",11.4 barrels/yr,334 grams/mile, 343 milesTotal Range
"2022 BMW M240i xDrive Coupe 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$48,550",11.4 barrels/yr,335 grams/mile, 356 milesTotal Range
"2022 Genesis G80 RWD 2.5 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$48,250",11.4 barrels/yr,345 grams/mile, 447 milesTotal Range
"2022 Jaguar XF P250 AWD 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,336 grams/mile, 507 milesTotal Range
"2022 Mercedes-Benz GLA250 4matic 2.0 L, 4 cyl, Automatic (AM8), Turbo, Premium Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$38,400",11.4 barrels/yr,337 grams/mile, 330 milesTotal Range
"2022 MINI Cooper S Clubman All4 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,333 grams/mile, 343 milesTotal Range
"2022 Volvo XC40 T4 2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",,26MPG2332combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$35,100 – $40,850",11.4 barrels/yr,340 grams/mile, 369 milesTotal Range
"2022 Alfa Romeo Giulia AWD 2.0 L, 4 cyl, Automatic 8-spd, Turbo, Premium Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$45,350 – $50,990",11.4 barrels/yr,348 grams/mile, 398 milesTotal Range
"2022 Audi TTS Coupe quattro 2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$60,200",11.4 barrels/yr,337 grams/mile, 377 milesTotal Range
"2022 BMW X1 xDrive28i 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$37,400",11.4 barrels/yr,343 grams/mile, 419 milesTotal Range
"2022 Jeep Cherokee FWD 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Regular Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$29,995 – $34,895",11.4 barrels/yr,345 grams/mile, 411 milesTotal Range
"2022 Mazda 3 5-Door 4WD 2.5 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$27,500 – $34,750",11.4 barrels/yr,337 grams/mile, 330 milesTotal Range
"2022 Mercedes-Benz E350 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$54,950",11.4 barrels/yr,342 grams/mile, 452 milesTotal Range
"2022 MINI Cooper S Countryman All4 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,341 grams/mile, 419 milesTotal Range
"2022 MINI John Cooper Works Clubman All4 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,339 grams/mile, 343 milesTotal Range
"2022 Subaru Impreza 4-Door 2.0 L, 4 cyl, Manual 5-spd, Regular Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$19,295 – $22,695",11.4 barrels/yr,337 grams/mile, 343 milesTotal Range
"2022 Volvo S90 B6 AWD 2.0 L, 4 cyl, Automatic (S8), Turbo, Supercharger, Premium Gasoline",,26MPG2331combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$52,850 – $55,950",11.4 barrels/yr,341 grams/mile, 413 milesTotal Range
"2022 Audi Q3 quattro 2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$36,400 – $39,700",11.4 barrels/yr,346 grams/mile, 413 milesTotal Range
"2022 Audi TT Coupe quattro 2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$50,500",11.4 barrels/yr,346 grams/mile, 377 milesTotal Range
"2022 Audi TT Roadster quattro 2.0 L, 4 cyl, Automatic (AM-S7), Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$54,600",11.4 barrels/yr,346 grams/mile, 377 milesTotal Range
"2022 BMW X2 M35i 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$46,450",11.4 barrels/yr,339 grams/mile, 419 milesTotal Range
"2022 Buick Encore AWD 1.4 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$25,220",11.4 barrels/yr,342 grams/mile, 364 milesTotal Range
"2022 Chevrolet Trax AWD 1.4 L, 4 cyl, Automatic (S6), Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$22,020 – $23,820",11.4 barrels/yr,342 grams/mile, 364 milesTotal Range
"2022 Ford Maverick FWD 2.0 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050", ,11.4 barrels/yr,342 grams/mile, 429 milesTotal Range
"2022 Kia Sportage FWD 2.4 L, 4 cyl, Automatic (S6), Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$24,090 – $33,750",11.4 barrels/yr,350 grams/mile, 426 milesTotal Range
"2022 MINI Cooper Countryman All4 1.5 L, 3 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,340 grams/mile, 419 milesTotal Range
"2022 MINI JCW Countryman All4 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,343 grams/mile, 419 milesTotal Range
"2022 Subaru Outback AWD 2.4 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$27,645 – $40,645",11.4 barrels/yr,343 grams/mile, 481 milesTotal Range
"2022 Volkswagen Golf-R 2.0 L, 4 cyl, Automatic (AM7), Turbo, Premium Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$44,090 – $44,890",11.4 barrels/yr,343 grams/mile, 343 milesTotal Range
"2022 Volkswagen Tiguan 2.0 L, 4 cyl, Automatic (S8), Turbo, Regular Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$26,490 – $32,950",11.4 barrels/yr,346 grams/mile, 398 milesTotal Range
"2022 Volvo XC60 B5 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2330combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,30,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$42,650 – $50,150",11.4 barrels/yr,345 grams/mile, 489 milesTotal Range
"2022 Infiniti QX50 2.0 L, 4 cyl, Automatic (AV-S8), Turbo, Premium Gasoline",,26MPG2329combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,29,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$39,150 – $51,650",11.4 barrels/yr,348 grams/mile, 416 milesTotal Range
"2022 Jeep Renegade 4WD 1.3 L, 4 cyl, Automatic 9-spd, Turbo, Regular Gasoline",,26MPG2329combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,29,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$26,095 – $31,145",11.4 barrels/yr,347 grams/mile, 330 milesTotal Range
"2022 Mitsubishi Outlander Sport 4WD 2.0 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",,26MPG2329combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,23,29,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050", ,11.4 barrels/yr,344 grams/mile, 411 milesTotal Range
"2022 Chevrolet Malibu 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,26MPG2233combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,33,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500","$23,400 – $33,500",11.4 barrels/yr,342 grams/mile, 411 milesTotal Range
"2022 Toyota Camry 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,26MPG2233combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,33,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050", ,11.4 barrels/yr,338 grams/mile, 411 milesTotal Range
"2022 Honda Accord Sport/Touring 2.0 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",,26MPG2232combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$28,980 – $38,450",11.4 barrels/yr,345 grams/mile, 385 milesTotal Range
"2022 Lexus ES 350 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,26MPG2232combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$40,950 – $50,130",11.4 barrels/yr,344 grams/mile, 413 milesTotal Range
"2022 Toyota Avalon XLE 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,26MPG2232combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$36,825",11.4 barrels/yr,341 grams/mile, 377 milesTotal Range
"2022 Toyota Camry XSE 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,26MPG2232combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,32,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$31,145 – $36,270",11.4 barrels/yr,345 grams/mile, 411 milesTotal Range
"2022 Cadillac CT4 AWD 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,26MPG2231combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,500", ,11.4 barrels/yr,348 grams/mile, 442 milesTotal Range
"2022 Ford Escape AWD 2.0 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",,26MPG2231combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$28,525 – $37,145",11.4 barrels/yr,347 grams/mile, 408 milesTotal Range
"2022 Kia Forte 1.6 L, 4 cyl, Manual 6-spd, Turbo, Regular Gasoline",,26MPG2231combined city/hwycityhwy3.8 gal/100 mi,,26,MPG,22,31,,combined city/hwy,city,hwy,3.8 gal/100 mi,NA,,"$2,050","$19,590 – $24,490",11.4 barrels/yr,348 grams/mile, 364 milesTotal Range
"2022 Mitsubishi Eclipse Cross 4WD 1.5 L, 4 cyl, Automatic (AV-S8), Turbo, Regular Gasoline",,25MPG2526combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,25,26,,combined city/hwy,city,hwy,4.0 gal/100 mi,26.3,,"$2,100","$26,645 – $29,295",11.9 barrels/yr,347 grams/mile, 395 milesTotal Range
"2022 Ford Transit Connect Van FWD 2.0 L, 4 cyl, Automatic (S8), Regular Gasoline",,25MPG2427combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,24,27,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100","$29,365 – $31,540",11.9 barrels/yr,355 grams/mile, 395 milesTotal Range
"2022 BMW 840i Coupe 3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",,25MPG2330combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,23,30,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$85,000",11.9 barrels/yr,347 grams/mile, 450 milesTotal Range
"2022 BMW X3 sDrive30i 2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,25MPG2329combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,23,29,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$43,700",11.9 barrels/yr,352 grams/mile, 430 milesTotal Range
"2022 Ford EcoSport AWD 2.0 L, 4 cyl, Automatic (S6), Regular Gasoline",,25MPG2329combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,23,29,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100","$22,040 – $28,395",11.9 barrels/yr,351 grams/mile, 345 milesTotal Range
"2022 Mitsubishi Outlander Sport 2WD 2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",,25MPG2329combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,23,29,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100","$21,795 – $26,045",11.9 barrels/yr,354 grams/mile, 415 milesTotal Range
"2022 Mitsubishi Outlander Sport 4WD 2.4 L, 4 cyl, Automatic (AV-S6), Regular Gasoline",,25MPG2328combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,23,28,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100", ,11.9 barrels/yr,353 grams/mile, 395 milesTotal Range
"2022 Ford Mustang 2.3 L, 4 cyl, Automatic 10-spd, Turbo, Regular Gasoline",,25MPG2232combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,32,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100","$27,470 – $43,065",11.9 barrels/yr,350 grams/mile, 398 milesTotal Range
"2022 Kia Stinger RWD 2.5 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",,25MPG2232combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,32,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$36,290 – $51,490",11.9 barrels/yr,355 grams/mile, 398 milesTotal Range
"2022 Acura TLX FWD 2.0 L, 4 cyl, Automatic (S10), Turbo, Premium Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$38,900 – $42,900",11.9 barrels/yr,352 grams/mile, 398 milesTotal Range
"2022 Hyundai Elantra N 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$24,350 – $33,650",11.9 barrels/yr,358 grams/mile, 310 milesTotal Range
"2022 Jeep Cherokee FWD 2.4 L, 4 cyl, Automatic 9-spd, Regular Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100","$29,995 – $34,895",11.9 barrels/yr,352 grams/mile, 395 milesTotal Range
"2022 Jeep Compass FWD 2.4 L, 4 cyl, Automatic 6-spd, Regular Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100","$26,785 – $30,980",11.9 barrels/yr,350 grams/mile, 338 milesTotal Range
"2022 Lexus ES 350 F Sport 3.5 L, 6 cyl, Automatic (S8), Regular Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,100","$45,600",11.9 barrels/yr,352 grams/mile, 398 milesTotal Range
"2022 Mercedes-Benz C300 4matic Coupe 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$49,850",11.9 barrels/yr,350 grams/mile, 435 milesTotal Range
"2022 Mercedes-Benz C300 Coupe 2.0 L, 4 cyl, Automatic 9-spd, Turbo, Premium Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$47,850",11.9 barrels/yr,350 grams/mile, 435 milesTotal Range
"2022 MINI John Cooper Works Hardtop 2 door 2.0 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",,25MPG2231combined city/hwycityhwy4.0 gal/100 mi,,25,MPG,22,31,,combined city/hwy,city,hwy,4.0 gal/100 mi,NA,,"$2,600","$32,900",11.9 barrels/yr,348 grams/mile, 290 milesTotal Range
